"Actual","Predicted"
0,2.26651711493815
3.689,2.51035861572198
1.128,2.17538366434918
0,0.998495068576265
3.132,2.44840096951283
3.275,2.43757993703379
4.019,2.4723993117423
1.365,2.31075648372347
2.921,2.37143306725152
4.589,2.54874157790778
2.2,2.48716432847909
4.763,2.24774499902041
2.81,2.34230509019595
4.736,2.46514474860856
4.705,2.37708902584346
3.371,2.37071798216549
2.068,2.86540105854581
2.716,2.38360650500514
1.555,2.30190897920639
2.972,2.52005519786991
2.678,2.5457983492293
3.775,2.60949046440825
3.235,1.90461818145897
0,2.761372893412
2.149,2.51302765445733
2.719,2.6320696770702
3.429,2.50896766112691
4.815,2.64089390473842
2.902,2.43328693061942
3.565,2.62017591001624
0,2.17878470223363
0,2.50567846821958
3.26,2.24036149095206
4.601,2.37056107636517
1.292,2.14480180844838
2.417,2.39661168525255
2.396,2.7190322162483
0,2.50544609318881
0,1.55175806249925
0,2.11954492111133
1.53,2.63602360890449
4.914,2.01549735702948
0,2.37225346583464
3.518,1.43320096589441
3.018,2.54663437336026
0,1.93917949640664
3.566,2.39920251936601
4.089,2.32545119600401
0,2.40628623141241
2.822,2.53015856073086
3.604,2.07606014195433
4.054,2.19088012427877
2.23,2.26658335620588
2.445,2.30659338547352
3.002,2.49234566127772
2.867,2.35445659036805
2.475,2.52403081278225
2.39,2.36163565560944
4.057,2.34270475324014
4.336,1.53922487477172
2.085,2.57725528785069
0,2.44500757485273
0,2.39263560605009
0,2.44700805058679
1.398,2.30079745003273
0,2.09740066550067
0,0.386355386299197
2.679,1.19918615190155
1.826,2.30205307490764
4.247,2.77935654762748
3.241,2.58661863184232
0,1.74150496013313
3.83,1.84007577456686
0,1.76079915564623
2.432,2.21260948258851
1.725,2.44223427664701
3.773,2.41193166247822
4.361,2.13479332008807
4.703,2.40077162123976
0,2.27953075590996
2.757,1.9891688605246
0,2.34190645875052
4.23,2.48499193898011
3.137,2.45529966091067
0,2.29992035282364
1.533,2.17472847913853
4.444,2.95214785467809
0,2.24286246942146
4.643,2.35072606092351
1.552,2.3047573474512
2.088,2.38276399403237
4.854,2.5281801297511
4.133,1.99451252908538
4.51,2.72122624003339
2.883,2.54432947105193
4.629,2.20035635941613
4.685,2.13526333616608
4.436,1.89282848512378
3.749,2.64758607358884
3.986,2.44924505172371
0,2.69295093135261
2.643,2.18215165632858
2.727,2.57929939720993
0,2.48742747900128
4.914,2.55894330224421
1.119,2.36054346546021
4.55,2.02242468697211
0,2.28522165634913
4.919,2.64834670507468
3.306,2.36731800047643
0,2.44893791636903
4.653,2.53859542568864
0,2.04096403799523
3.361,2.43056765729631
4.02,2.40000224414505
4.602,2.49415040378073
2.9,2.67535011901856
3.852,2.41305643217467
0,1.99968047640801
0,1.89366378536777
3.024,2.19357034174034
4.42,2.39297219686097
2.645,2.60414154798714
3.894,2.53728766645498
4.176,2.1742593650479
3.233,2.47641095895016
0,2.20332894189034
2.455,2.66454324974846
3.197,2.41310229864673
4.61,2.41030626654767
3.844,2.3645360167145
0,2.37813419180779
2.035,2.37873017376083
0,2.42190057405994
2.912,2.36865003451847
2.044,0.919407238680332
3.374,1.38973161461736
0,2.48826596123541
3.403,2.15770323996506
0,2.42488089888626
2.171,2.27681763992953
0,2.25722211336732
2.521,2.2812524197628
0,2.84843994668366
0,2.55852963266934
3.5,1.54033720916613
2.232,2.33172231559038
1.429,2.16140238006554
3.812,2.10159238865013
2.823,2.61824462446034
3.745,2.62625749587732
0,1.91360705673474
2.902,2.6767752648675
2.419,2.34523012385533
2.868,2.6369122160031
0,2.23045603379439
1.551,2.56696936740537
3.282,2.49871444490409
0,2.58285706678685
4.834,2.44629014791102
2.293,2.02697218290638
1.551,2.32815678453526
4.248,2.44791382586896
2.748,2.4910675490784
4.595,2.47015935142322
2.514,2.89455097982174
2.567,2.57899086525683
2.142,2.39409988410097
0,1.60697432608614
4.769,2.42548913470986
3.86,2.5539754168073
2.802,2.65122930562265
3.869,2.52404488637016
3.861,2.63460942945964
0,2.12905051906998
4.394,2.82900479987424
1.937,2.27899102037897
4.494,2.36192807593171
0,2.52555789471636
4.582,2.69343351210793
0,2.54128722881
2.132,2.55876288965704
0,2.51376197561566
4.97,2.19036101635817
3.459,2.34852137261939
2.805,2.453192438961
1.997,2.08583816565934
1.842,2.64050279714921
1.486,2.37380979684082
3.491,2.45830302732869
1.558,2.66412929499464
2.976,2.79257226940569
2.284,2.62440590778507
0,2.39232300637061
0,1.69263138888672
4.103,2.41929545760492
4.721,2.69181118703998
0,2.4631088780224
3.814,2.616639774687
0,2.05731370389621
3.907,2.44916492321513
2.907,3.2670768726168
1.938,1.81020479691417
4.76,2.32780932911393
1.932,2.30713599092675
1.743,2.5262523470098
0,1.78285366224926
4.759,2.6926301406019
3.858,2.5317396694712
4.736,2.18891748248502
4.096,2.60298328533768
4.096,2.53860537528407
3.592,1.69847400395395
4.871,2.64732241821606
4.954,2.43343786888359
0,2.03750667281373
4.421,2.23365925990306
0,1.96651504868302
4.061,2.37479876684235
2.623,2.92813281446577
3.715,2.22094415476176
3.702,2.59487790829631
0,2.51273599723095
4.7,2.80915027956685
2.893,1.50168951902732
2.089,2.46418242612613
3.431,2.4350544632776
3.465,2.77143395751363
0,2.29360415604579
3.598,2.6783905629397
1.054,2.24594709321205
2.276,2.48448023663499
4.884,2.30523528471861
1.226,2.3134150530085
4.78,2.26531360910442
3.76,2.86081175586923
4.18,2.48667517247088
1.944,2.20460716863154
2.062,2.49694056837539
2.772,2.26918825843511
4.217,2.45102464713933
3.288,2.28479280022577
2.999,2.36954974107894
1.716,2.58617651862669
3.807,2.22959831698135
4.35,2.50903338781723
4.168,2.11677190511621
4.949,2.49465146695471
3.584,2.7390227438027
3.174,2.11075861569308
0,2.40898588789741
1.913,2.49379800478947
0,1.80306766278403
3.166,2.63703123338271
1.172,2.28908636555411
1.642,2.27687917320963
0,2.76891079605123
3.648,2.55463816038537
3.149,2.36956361561635
4.36,1.48757704311794
2.738,2.49365247009653
0,2.39065656301962
3.944,2.59043743030317
3.326,2.74455524023413
3.509,2.44310180609215
3.41,2.24173577104462
0,2.08384846161824
2.95,2.55029370641619
4.302,2.1818555935516
0,2.99340113279899
3.098,2.6389432068899
4.817,1.69093965973427
3.666,2.90112749616683
4.804,2.24117033621861
3.914,2.5938466786221
3.039,2.3003861558369
4.913,2.51437388116481
0,2.44651916391173
0,2.4350407490795
3.677,2.51029543699783
4.013,2.73062128190611
2.525,1.2634355263266
3.178,2.37486115660763
0,2.11313378653922
3.761,2.44052236311575
4.381,2.33591183205587
0,2.54544919097652
0,2.20008096093313
0,2.07169805840698
1.584,2.31995595926472
3.884,2.43174808629417
2.542,2.52476318715754
0,2.12385506394061
3.676,2.04905682310983
4.249,2.65792838740232
2.145,2.34731672960669
4.062,2.30874478564339
2.232,2.21397166662963
3.261,2.05389978082788
2.459,2.25633811825364
3.499,2.31891881997763
0,2.38903861651054
2.402,2.43008875604719
1.537,2.39076997118553
2.225,2.68957413113424
2.921,2.64722731950138
3.237,2.55669366972227
3.256,2.38846883067953
4.618,2.46983252816241
0,1.90755944959421
2.223,2.57647821542226
0,2.31393279841756
0,2.21780705756499
2.873,2.35382051664693
3.155,2.34453081715983
3.997,2.69192330216538
2.506,2.28300805881333
0,2.35013585230937
0,2.32543339340437
0,2.59439849170665
1.618,2.45217101645056
3.221,2.27685729107948
2.016,1.70860498839052
0,2.00325307598922
2.844,2.46361750629574
3.913,2.00763667466837
3.799,2.7981305847862
3.589,2.37659703181943
0,2.42633940051255
0,1.8398409364804
0,2.21164435838049
0,2.30344795768774
2.717,2.23862319489726
1.709,2.59297619419223
0,2.30674113197941
3.176,2.45958789982012
4.419,2.62595730996101
4.769,2.52371711244621
0,2.27840064017994
1.005,2.40158244341746
4.34,2.23986496073137
4.773,2.51913477704292
3.084,2.50853382110481
1.868,2.28260011973717
0,1.25183276489699
0,2.81301643475736
4.109,2.43756699373736
3.684,2.37948383746679
2.877,1.04907642313777
3.397,2.30137998192227
3.555,2.85522567185283
4.441,2.37911802726416
4.123,2.81802351466497
3.891,2.65278167136032
3.486,2.47457855921905
3.248,2.22037310847909
3.291,2.25786874282929
4.218,2.34678207559549
1.598,2.04674370257812
0,2.20571322448393
3.581,3.01767514363739
4.189,2.40303671270795
2.845,2.85750604201925
2.6,1.17234271591404
2.098,1.51455930561327
0,3.13600835813764
2.012,1.7311402786438
3.734,1.68415204898742
4.127,2.39839035188462
4.608,2.51602165275986
0,1.58180425747796
4.263,1.65696106680324
2.697,2.4226431665309
0,2.39584007757675
3.729,2.44085948856403
4.339,2.12531443617939
0,2.01595240270543
4.403,2.34220590440065
4.013,2.73072602181863
2.406,2.32351574187044
0,2.18771048222656
0,2.37786844078424
0,2.43113211764021
3.841,2.44012650848527
1.562,2.68050471714632
3.657,2.52019763887801
1.92,2.22011398654719
4.311,2.39245329851344
3.14,2.70432745571891
0,0.0443447614432287
0,2.38652988146273
0,2.18557742308538
4.738,2.46765302628518
2.551,0.843828386461948
0,1.90680184198268
3.825,2.40384892037645
2.676,2.69228202076019
0,2.14077148069912
4.53,2.47141793629123
3.196,2.34587876056862
2.621,2.32865419374279
4.431,2.33725088113671
3.607,2.23713045261516
4.012,2.57649101060501
4.735,2.29848461767198
2.289,2.54801191111404
3.995,2.45434910840599
4.679,2.49561845136551
0,2.09538470392459
0,2.02725433300764
3.159,2.51631247437262
2.037,2.51993162685835
4.793,2.00497551399663
0,2.1943922807138
2.838,2.36476676584994
3.891,2.58885001460051
0,2.57334709139928
2.901,2.18695245168823
4.029,2.38371108533116
4.482,2.37908823334168
0,2.88458306620887
3.947,2.43755546464529
2.348,2.53889860911601
3.659,2.62360779144448
1.187,2.17605357011601
0,1.06010506566056
0,0.53381887208544
3.516,2.51543161250902
1.423,2.30663053544162
4.068,2.57147564078103
4.2,2.68884603714882
2.683,2.5412763774856
1.529,2.7989035402267
3.474,2.49872902630908
3.026,2.25703353643269
4.388,2.38121757469149
0,2.62872007292921
4.007,2.58162838868764
2.393,2.71814963345219
0,2.53860117083705
0,2.33069256541568
