"Actual","Predicted"
0,2.33448358919982
4.427,2.56861527706378
1.148,2.46961138949997
0,2.41684615581455
4.584,2.64835207514273
2.437,3.01472610038378
2.795,2.573461400623
0,2.0459794330023
3.403,2.20226150193771
1.568,2.34286781291531
0,2.20734117037524
4.734,2.18689991547292
2.729,2.39688921492786
4.663,2.58669180086708
3.506,2.20851929024469
4.202,2.65884253198096
2.282,2.22488471610547
4.572,2.31734783036843
3.369,2.23270170387822
2.998,3.17627427734835
1.737,2.77165623941756
1.991,2.58727085278128
0,2.61739748036457
3.994,2.31483700232048
0,1.58818752689161
4.502,2.88195749812395
4.131,2.30480347285687
3.371,2.27813238861854
0,2.17668079511112
4.132,1.72109819784067
3.371,2.23698216489607
3.854,2.48882869230989
4.773,2.53341959628535
3.54,2.64474391137686
0,1.97245063794305
0,1.95230331421289
0,2.62610995257945
4.253,2.11994649396213
3.268,2.88933748097998
1.253,2.24373826335768
3.5,2.34091272158578
2.119,2.48783572769356
4.144,2.15891763490942
4.855,2.46021632084024
3.742,2.68856341090874
3.249,2.83735286324498
3.025,2.231709465125
1.762,2.35676216323743
2.734,2.51578542468338
2.487,2.93427634586716
0,1.25876926619663
4.449,2.5171467213138
1.984,2.37448015207464
3.906,2.58907878921265
1.608,2.44898662038191
4.898,2.71821201488667
0,2.25312790139789
4.256,3.02137867377162
0,1.62199100503524
3.65,2.57064070926379
4.891,2.55074409937726
0,2.23850912171714
0,1.81974846736382
0,2.67644730303028
2.203,2.98112098957206
1.963,1.57592530229995
0,2.321503093954
4.108,1.76702272300663
4.807,2.39951664160322
1.175,2.3546304381568
0,1.94217108623583
0,1.97107457023112
3.207,2.46553383911045
0,1.56730557760808
2.33,2.37563772215192
3.715,2.23672584894065
2.087,0.794645071005855
3.673,2.85279690400899
2.866,2.31776673331201
2.346,2.60445014497993
0,2.28898453561318
0,-2.03475650497653
0,2.23627975819182
2.513,2.34876751173153
4.046,2.43524067416963
4.965,2.23499330123975
2.123,2.39636333462768
3.714,2.7471377678673
0,2.7063054783111
4.338,2.14636587435588
0,2.71032319786361
2.766,2.93643942219075
4.467,2.14877889728093
0,1.90880121276275
4.279,2.73954550914267
2.704,2.9053465457347
0,2.27175432420433
3.28,2.64032851106851
4.302,2.2644487125569
4.387,2.65946477553281
2.439,2.42595132255355
0,1.73779648344908
0,2.58143348090858
4.582,2.31281625949067
4.79,2.55244029055815
0,2.43666476307915
3.437,2.6507627672516
2.615,2.79452812479139
0,2.05793229376259
3.408,2.34120784416769
0,2.09552438706283
0,2.27010622074949
4.667,2.60351094097826
4.287,1.72656084092984
0,2.80874133252992
1.301,2.32511157935722
2.29,2.39284797912746
0,2.27671821342296
0,2.32677933081437
1.301,2.12530728503982
3.95,2.4881426135678
2.176,2.18168486528237
0,2.58643991025651
2.963,2.35095416605828
0,2.72206396471058
