"Actual","Predicted"
4.37,2.91223699117819
4.887,1.90688165893066
0,2.46735388284246
4.22,2.29838402246566
3.037,2.2021376302189
4.503,2.52728479953806
4.698,3.33744823870648
3.344,2.03696098705508
3.299,1.61231208679753
0,1.63981793604535
0,2.22219771737196
3.112,2.62451833392426
3.618,2.67442971029456
2.72,2.4967845581772
0,1.38195487393546
3.441,2.55022640289592
2.325,3.48649607459412
0,2.45017320765561
3.889,2.64467081597002
0,2.59410356011159
3.753,1.98459229683194
3.693,1.97363632100796
2.811,2.64568423093534
0,1.88679535683229
3.966,2.44604585321561
1.681,2.16623497328768
2.182,2.20863286179068
4.705,2.38648600082227
4.906,2.6174696288095
0,2.68149291048555
0,1.40744946894558
4.614,3.06374707702329
3.953,2.18549295332356
0,1.80697636256137
4.059,2.62101207788454
2.799,2.52387679668949
0,2.24542522036593
0,1.6718232509245
4.036,2.3035606015119
1.502,2.49938379817932
0,1.91747634178069
3.601,2.45539978288488
3.339,2.11211945448685
0,2.15454120843383
0,0.71957214321546
1.103,2.30309891330728
2.349,2.24442544539606
0,1.29072305372856
3.379,2.45392200531643
3.021,2.29380377310264
0,2.6516846607348
1.592,2.13419275828715
2.776,2.45877300304267
3.36,1.6839990049432
3.039,3.33587918918259
4.225,2.96147338021151
0,1.9487766973039
0,2.15852145756687
3.101,1.51948665514658
0,3.46448145356258
2.533,2.61116996950877
3.978,3.16277786677505
2.881,2.48815680300978
2.995,2.70520230458979
3.4,2.04159957742313
2.488,3.06923561010645
0,2.56428420682088
4.164,2.15545187786931
0,1.47404283800186
1.589,2.18186781080517
4.268,2.15815316028142
3.018,2.36721362473874
2.289,2.45279225011322
0,1.8456508441099
1.646,2.37795167636033
3.436,2.84038015632505
1.515,2.13506863501378
1.852,2.6733982583262
4.787,2.39763821112229
2.445,1.81008886493182
3.091,2.8629071900931
2.991,2.72366549776586
4.147,2.21271756547541
0,1.84152696123185
2.602,2.50243174059705
2.545,2.69299773190915
2.873,2.86599086719984
3.779,2.72562374901906
1.315,1.59987305367238
0,2.19875098023914
2.858,2.22079433958454
2,2.32578087913777
4.821,2.43044854291641
3.106,2.06605387963979
2.911,2.3760167023129
3.43,1.56027665977232
2.732,2.73050047367846
2.718,2.48320030106964
2.755,2.62108488509304
1.982,2.31756899852153
4.501,2.44971712191731
3.103,2.29049926620187
3.779,2.23030454171208
1.468,2.50225063511114
0,0.832765559422332
4.584,2.49915829834832
4.313,3.14372999391512
0,3.32960433243713
0,0.683093289522911
2.349,1.4977623208379
3.7,2.79360693410904
4.42,2.50317192773671
1.513,2.19382000425726
0,2.63178175648094
0,1.64353444802801
