"Actual","Predicted"
1.647,2.68329645118521
0,1.74829804017398
0,1.75914868077573
0,2.45611709207848
0,2.19698779101932
0,2.83852668798399
4.619,2.56735813772468
0,2.70733326285274
0,2.51256517990483
0,2.37805399396036
4.178,1.85065374304294
0,2.49109148488351
2.273,2.29210823184157
0,2.21004320502102
2.647,2.4948833302103
2.383,2.88982279910478
4.724,2.30170332150712
0,2.04643766584648
0,2.58814532213873
4.41,2.89913476642239
3.18,2.87024524144012
2.9,2.78108309048505
2.623,2.69088663314118
4.586,2.33765732997208
3.059,3.13231285253883
0,2.09363693953391
3.658,2.78459688423726
3.549,2.05142591715197
0,0.278391262422973
3.583,2.75494159320514
4.696,2.68775105734222
4.341,2.30961257106937
0,2.00612198829941
0,2.32647388608607
4.279,2.75590888719009
3.102,2.46479413324481
3.332,3.85218630405636
2.558,2.82111283122939
0,2.43098224595869
3.303,2.52870889235572
3.806,2.49406002273604
0,2.20793057776456
2.445,2.43996114323387
0.957,2.41199918026799
0,1.7426198625928
0,2.06000449265311
0,2.17510198430914
0,2.16953250896221
2.218,2.94328717472172
4.384,2.84396967244609
3.788,2.41581606776138
2.026,2.2069637273457
4.63,2.77645600019869
3.065,2.94034326125084
2.837,3.20864408003615
2.116,2.66236778636628
2.103,2.66904124615093
4.391,2.85922261039528
2.073,2.40658010502315
4.618,2.59727210671208
2.714,2.3244319501115
2.841,2.40466485057969
2.08,2.40137856862126
0,2.47384266593773
3.822,2.60445112232477
4.618,2.40212668447045
0,2.03827233131247
0,2.8354316934888
3.093,2.74617167655717
1.563,2.28547617144409
3.976,2.33463982906062
3.289,2.68305625117459
4.309,2.35473670359585
1.058,2.39353160191398
0,2.68662780970113
0,2.56346297093223
4.716,2.81401076428877
4.315,2.30552527207513
0,2.49319736250944
2.273,2.29644912077823
2.016,2.34886193219321
0,2.24020350974451
3.03,2.37878619921743
4.929,2.69044981012542
1.871,1.39232632509908
3.7,2.1161944865166
1.589,2.47274266434226
0,1.32185140802371
3.698,2.25202241984661
3.875,2.39376927324442
0,2.18948237099963
4.581,2.20367360192301
2.451,2.28275970954815
2.705,2.49360032462222
2.167,2.76105815735257
0,1.71358902225572
0,2.30121425328643
0,2.69358427793214
0,2.24196742218173
3.542,2.29374242509173
0,2.40983224074539
2.932,1.46319086697435
1.63,2.29170868078722
4.403,2.67988401607046
2.841,2.16330429004812
3.239,2.20042893810654
0,1.91801581861195
4.77,2.38852066326862
0,2.40958600198504
3.209,2.24565005266614
0,2.07049809463142
1.753,2.21158351274993
2.243,2.46788637688047
2.735,2.48814186480396
0,2.0638171140144
2.525,2.45729180550751
3.287,2.27479041572976
0,2.64388023873739
4.276,2.43644838189728
3.106,2.40311968792941
0,1.73882688745747
0,2.14222592481415
4.1,3.02377731283693
3.519,3.0227288857978
2.58,2.88420409687765
4.161,2.44669484526425
0,1.22522260381859
1.753,2.18618193177117
3.653,2.47700922109437
4.64,2.22573521784469
2.097,2.3857477222164
4.242,2.79103364857628
3.921,2.57444921125606
0,2.46605663841
1.273,2.61314859205078
3.133,2.66342504573176
2.474,2.51882714102382
2.757,0.75414302306788
3.9,2.2627000830736
2.852,2.41312515082508
4.279,2.42130408046282
1.614,2.37822645988453
0,1.98598826770176
3.842,2.35798969978722
1.906,2.39629518103959
4.412,2.90537159678905
3.565,2.76184901844655
3.035,3.02850575719056
0,2.39145570390405
0,2.77678276303754
0,1.78463695843241
2.684,2.47108583585978
3.153,2.75684516546946
3.076,3.28416072306721
2.895,2.33703233240674
0,2.13196772073891
1.888,2.58964056400273
3.551,2.44177603660369
0.915,2.34210209020931
4.456,2.27185245096582
1.751,2.62167873853231
4.824,2.14232737748974
0,1.68483529526872
0,1.52842511393951
0,2.70706296848869
2.63,1.74821014888824
