"Actual","Predicted"
3.171,2.38175276592908
2.017,2.38815641965109
0.783,2.469035949401
3.597,2.56501720223808
2.123,2.41010787889906
3.43,0.924527885202582
3.844,2.45301126391728
0,2.36197559662634
4.72,2.52016582087431
3.301,2.88802240699526
4.547,2.48882377008086
3.732,2.53190226454995
3.994,2.65305248286051
1.62,2.47034273959236
4.725,2.7166653065957
0,2.49099080022411
3.332,0.948736059973089
4.181,2.45968827995002
1.764,2.39339163421682
0,2.12116962763078
2.923,2.34273580399637
0,2.5049179423727
0,1.52158662144825
0,2.02074823352544
1.922,2.29378483043834
4.399,2.62000909988048
3.592,1.73255179293255
0,2.65009182191452
3.451,2.34412388075238
0,2.46698756755038
2.711,2.74423822857774
3.776,2.22292422431894
0,1.62205203076825
2.334,2.54252048188052
3.786,2.6778956838955
4.749,2.40453448025933
0,1.94856721602153
3.683,2.48768079900393
1.825,2.86375514906274
3.54,2.32592415044386
0,2.0974672194873
3.53,2.19345893357996
1.77,2.55721052058428
0,2.413889494791
0,2.5068186010558
0.96,2.45786194813316
2.793,2.62068136131009
4.058,1.5378508977778
2.632,2.45793349751123
1.398,2.36208743641859
0,2.33827392716564
0,1.9475890404511
2.954,2.50170860536486
2.621,2.16387536404363
2.989,2.59964827772828
1.394,2.4523775534094
0,2.36444320874776
4.931,1.55596535922869
3.231,2.42219875984434
2.747,2.99271832294398
3.479,2.52441005454195
2.263,2.83541528167304
3.817,2.90648617071107
3.013,2.36432385174599
4.922,2.5792765826851
3.739,2.53052445930569
3.14,2.78463808581788
3.26,2.58733431937132
2.468,2.26230561373919
0,2.10569227313988
1.751,2.51749337604064
2.276,1.87705998974912
0,2.32988295758938
3.48,2.19234140660065
1.357,2.18722485556151
3.753,2.43026283412373
3.428,2.24782583868363
0,2.3355828420815
4.196,2.41029124294069
2.176,2.12712940132011
0,2.36298553602068
0,2.22327811798052
2.999,2.27795941580798
3.91,2.34465021306093
4.102,2.10001542061278
0,1.05577789480306
4.276,2.41052405573366
4.858,2.5368222323492
4.344,2.73147172398979
3.712,2.42875149920258
1.77,2.45856563624287
2.338,2.7545199189862
4.12,2.55661558620089
0,2.54852861684109
3.655,2.35706672274035
0,1.94329903434552
0,2.34404976200469
2.712,2.42082467289201
2.882,2.35729152070416
1.219,2.54951889549465
0,1.63503925003853
3.728,2.49843270829169
1.855,2.90224859498325
0,2.36321665947477
0,1.97259358859095
0,2.42648978866884
0,2.48696094759209
0,2.36612710246415
4.029,2.37283892627722
1.555,2.39218669724205
3.006,2.90832827476624
3.67,2.44466367977806
3.332,2.63256608521884
1.258,2.50755228322886
