"Actual","Predicted"
1.301,1.83325232924679
0,2.04305025111955
2.166,2.58387004874152
0,1.88030059536988
0,1.16141912949499
0,1.74343129988528
0,2.69406127246988
2.828,1.9118018758453
4.166,2.46872243919789
3.779,2.62404766681971
2.514,2.43974186624545
1.328,1.9436104952965
1.974,1.43515234655743
0,2.53430483671552
1.338,1.965077043241
3.892,2.38119466076415
2.561,2.32120018935473
0,1.35452645280217
4.824,1.5843115011866
4.329,2.13381794176441
3.764,2.65320868527903
2.884,2.60997154719663
3.005,2.1410439959366
0,2.70791147250139
4.81,2.61797970996089
2.256,2.27322293637355
1.569,2.81785609277942
4.267,2.48812986905778
2.565,2.35513382174945
0,2.12491231658712
3.632,2.34227660766856
0,2.03042870480369
2.493,2.35948559517792
2.932,2.15378439097386
2.724,2.57372114040529
3.901,2.64157507464141
2.749,2.43949334671802
2.973,2.43488299390948
3.258,2.09301340208482
2.67,1.36639618518716
3.252,2.50312908024798
3.516,2.26784452659238
3.17,2.62338059954977
3.603,2.65660360714841
3.975,3.32620712952499
2.477,2.45317872212795
0,1.71340931057692
4.503,1.9483983563443
3.874,2.65316885248482
0,2.35033849381169
2.43,2.18130693716794
2.628,2.00925650175908
3.357,1.84860864825588
0,2.49180113472984
0,2.69861065706696
3.826,2.51580275740029
1.065,2.56326016186568
4.821,3.37373313371037
1.708,2.39404147241743
4.619,2.56993184342561
4.71,1.90372678775249
2.305,2.59980839521642
0,2.27624977522703
3.438,2.69438803169053
1.782,2.79000174481449
3.48,2.02584712614125
2.576,2.05787465078548
4.193,2.51553531833602
2.647,1.8845226471346
3.384,2.20567755452031
2.08,2.54813168916015
2.609,2.26784310310592
2.937,1.92333193059629
2.989,2.51056613327243
0,2.0657065584582
3.406,2.49070345434488
3.88,2.08448378827157
3.59,3.15257265809464
0,2.84991411877348
0,1.91861566024825
1.527,2.41045157133589
3.722,2.98285877386731
4.136,2.3100543923528
0,2.54110709030875
0,2.23868853634229
4.258,2.28900213043109
0,2.26282799066325
4.37,2.52346414763628
4.377,2.50676772172295
3.183,2.37655859377858
4.266,2.87295049645458
3.015,2.70476304604788
3.739,2.64905409401267
3.662,1.68790688183827
1.715,2.27215151444733
4.143,2.40119813233658
0,2.16960777369691
0,2.87525143420891
1.604,2.35021856912055
2.64,2.60927235214321
2.46,2.53419262410453
0,2.37692931815395
2.923,2.63107666020216
2.614,1.59722385654533
3.932,2.85934703013157
0,1.938147402723
3.425,3.03003074058695
0,2.1398078581476
4.858,2.56817130932279
4.907,2.45357884787083
3.861,2.59646488241034
0,2.92189147319591
2.676,2.3519327134732
2.268,2.16913107435371
0,1.7861374704157
0,2.52607130478317
3.818,0.912785526944295
0,2.13219765853954
2.064,2.67944717308397
0,2.45245820366551
3.996,2.50037814018793
3.135,2.33377030641051
2.253,2.40934157454511
4.713,2.19815533950708
0,2.086608813895
1.63,2.44188505363554
4.048,2.48418334053369
4.474,2.43382064889894
3.639,2.4082006426016
0,2.27585297929915
2.882,2.46702898125058
1.996,1.76069467353682
4.279,2.39293520297941
3.158,2.51045075927371
0.737,2.24264315358827
0,2.27869845800532
2.942,2.62210482715718
4.404,2.68552203477761
3.662,2.39332067475886
4.191,2.23988730647818
4.867,2.03412467913886
3.315,2.44683462761109
0,2.02299016276282
0,2.21899817699852
4.04,2.80652751444203
2.168,2.43533845336819
0,0.869953870631373
0,2.01141163453217
1.661,2.30853750158557
1.634,2.50037299433933
4.131,2.22236639664422
2.457,3.09064836712782
4.951,2.51033212107215
1.06,2.32487892008166
0,2.04673056313788
1.829,1.46276429051513
4.445,2.63481577471022
3.318,2.05620295557763
2.979,1.70481029540888
2.024,2.48247623072665
4.493,3.34468732731299
4.747,2.13124477992127
0,2.82681994001928
2.688,2.52613488593777
2.531,2.08346409370584
0,2.51367728255611
0,2.41392651156495
4.901,1.91920850285426
3.412,1.69543649318538
3.07,2.67319703938734
3.997,2.57556038678888
4.621,2.05404507416578
0,1.73166180754126
3.744,2.6886591025272
2.812,2.42658528870427
2.692,2.23352303356514
2.84,2.6347274280672
0,2.07455489199908
3.15,2.69309176598469
1.42,2.53491362244679
3.229,3.41525270933048
4.58,2.5030017538413
1.274,1.97345966510823
0,1.15178576401237
4.671,2.24963677057505
4.694,2.19255688609473
3.852,2.51716323056182
4.343,2.9988123968589
3.882,2.48573801098838
3.123,2.57989966276915
2.654,2.25135426655436
1.982,1.68742187744103
2.518,3.09798643581203
3.213,2.04998178887114
1.957,2.18089718972215
4.144,3.18126142119362
4.15,1.94918310776208
4.983,2.78036734479788
3.023,2.53375169228755
3.184,2.11648263569192
0,2.30970233701496
4.394,2.38029914142819
0,2.3024052300104
0,1.73421763909377
2.452,2.10931900536897
