"Actual","Predicted"
2.035,2.62369280143914
4.353,2.20639452920798
2.673,2.08157293360056
1.48,2.54609129971196
2.203,2.10428419081497
0,2.25923112387183
0,1.31152954323945
2.202,2.96055969716419
2.902,2.27102318964196
0,2.27480981672513
0,0.848835679672013
3.307,2.39412982631395
0,2.18352996756609
3.279,2.20186103789754
2.919,2.20267559703327
0,2.17201830939941
3.165,2.16178267451985
0,2.00619774027324
2.193,2.18809384945077
4.749,2.85002689806495
3.293,2.23693502868357
4.265,2.24173680904075
3.282,2.09381016266413
3.059,3.00179192880571
2.548,2.7294518695335
0,2.08368566831248
2.201,2.14778807753216
0,2.40201579954716
3.348,2.74340325274499
0,2.25073912036807
2.801,2.24353551229731
0,2.15772638756996
2.318,2.92009939728498
2.502,2.4931114741453
0,1.99824403055151
2.556,2.80234814561347
3.292,2.66158439296102
2.522,2.75400949128041
1.156,2.06849676261287
4.943,2.21322128795398
0,2.05024358860816
1.019,2.57998121468528
3.307,2.67335930290334
0,2.12971125108176
2.403,2.70233919918885
0,1.855470620955
2.403,2.11967662536368
2.621,3.01406053832468
4.679,2.68718159400247
2.527,1.97489692802039
4.615,2.17846153748075
0,2.87784708583856
1.469,2.39538465971974
2.96,2.65819556603653
1.277,2.09148466930525
3.056,2.67194087771192
4.309,2.15155333487597
3.536,2.67555902324195
0,1.87204619070533
0,2.23299948436558
0,1.83710977087096
1.553,2.14862705904385
3.069,2.83573370668366
3.791,1.74226243037176
2.209,2.37702094828321
3.786,2.84899661226033
3.509,2.53266422005461
0,1.90425911651916
3.274,2.06017847861837
2.849,2.31699026562139
3.73,2.74589855935053
2.881,2.28009791949423
3.504,2.72979407310074
1.259,2.65506805186452
2.773,2.66459689115006
0,2.37637825666345
4.166,2.33251767633785
1.313,2.10404646031181
2.968,3.02379190587455
4.072,2.11677749329884
3.334,2.31198169278425
1.69,2.06440875738291
3.998,2.81743963090528
2.763,2.47711101694724
4.51,2.37405841743318
3.174,2.88841243055528
0,2.49118219431764
4.735,2.67628586121966
2.957,2.79992219335624
4.717,2.715167962206
2.938,2.1603922040729
1.128,2.07389140695919
1.762,2.13108137729556
2.928,2.27306860913361
1.95,2.57863538640006
4.132,2.72245375467789
4.706,2.67852903968016
4.239,1.72200225147437
3.439,2.99420037637926
0,2.4406901235782
0,2.43327084322848
3.212,2.13351762204285
3.233,2.7261492902742
2.074,2.58612129921663
4.862,2.29448098258833
4.577,2.75026752727447
3.07,2.28397122457093
3.715,2.50545576235097
3.975,1.84203791253301
0,2.08444378855349
4.008,2.19603766416104
3.476,2.8682823050399
0,2.37520421615843
2.613,3.01392384723478
4.266,2.36818913495929
4.186,2.32520090003552
0,1.90338480566245
2.629,2.27804529218363
1.899,2.09000280406018
0,2.5009677634978
0,1.28331440061154
0,1.96935561615603
3.464,2.76466382487117
0,2.35852205026779
4.276,3.07365413724349
1.686,2.51205955506682
1.488,2.13961707870713
0,2.55957641207853
4.412,2.76920507062848
2.693,2.39984997235549
4.764,2.63237787221057
0,29.7726733115917
0,2.39285383182052
2.561,2.10441865944709
0,2.32377408508343
0,2.80630505313322
2.39,2.21443992774973
4.466,2.83542199249202
4.183,2.6224616376194
4.57,1.84737105448541
4.071,2.05506254575018
0,1.74810784429726
2.196,2.20958364104242
4.763,2.70115340763356
1.97,2.24899778993838
0,2.47113624706369
0,3.05994438330915
3.826,2.8664215864567
0,2.3470713386371
4.178,2.68616498041799
4.656,2.32403280343717
1.545,2.59633073245484
4.437,2.42926440917906
0,2.20651547543436
0,1.81104989435405
1.742,2.77487273036765
3.354,1.62606537977583
0,1.84213912174461
4.735,2.74283015187031
0,2.62485281730689
0,2.57886323227674
1.197,2.57615117126294
1.939,3.2582404180902
4.632,2.02517690647857
2.377,1.92252297504079
0,2.1456915224877
0,1.70971413651457
4.335,1.84003225511449
1.756,2.68615820586458
2.662,2.351083581852
2.224,2.88239149837161
3.667,2.93214124083172
4.397,2.81786711531915
1.545,2.64854730493754
4.324,2.96575383019083
4.144,3.02290153048764
4.602,2.7740251388798
2.665,1.66131147256808
3.781,2.25292096662658
1.616,2.58431074018641
3.448,2.65672857389975
2.285,2.87216414118622
0,2.24433543073567
2.027,2.66351284679341
4.467,2.22465010648559
3.456,2.30726393380089
2.043,2.61661595345582
2.694,1.75207799228135
0,1.53156782915541
4.834,2.25676046035416
2.871,2.55232443542857
3.973,2.47337312956463
0,2.29782888512388
3.405,1.93891647720089
0,2.20252186328027
2.377,2.38353519490035
3.981,2.83358205971105
4.256,3.07342128526582
4.17,1.97075714810014
2.232,2.25833277399013
0,2.53689164166601
0,2.92063657534165
0,2.11053131397195
3.07,2.32349999614487
0,2.71119715820898
3.796,2.08006448916545
3.505,1.8256850799544
4.687,2.68571991369324
2.134,2.11691637543764
1.672,2.66346761572332
1.801,2.68992974567856
0,2.0094709472917
1.296,1.734332329125
2.442,2.05765395690403
4.443,2.73077163320555
3.065,2.89604172458055
4.748,2.41880425564889
4.807,2.06167670877451
4.611,2.71363875460113
3.239,1.91575350231599
0,2.33254237584381
3.808,2.19581436697719
0,2.19517892910996
3.784,1.74694543320336
0,1.73485546927011
3.83,2.892322079279
3.067,2.47874602773438
0,1.94405638443893
3.636,2.67470164640579
4.155,1.78534928365641
0,1.68496501879374
0,1.8606987412825
2.983,2.79789969663991
4.76,2.53089823256325
4.104,2.31946377542001
4.268,1.87929522664537
0,2.64408232423968
4.038,2.61804287526186
1.044,2.67054213083712
2.187,2.40845700226474
2.617,2.86388469331339
0,1.87052083146161
4.125,2.16818852727058
3.452,3.12114943722874
0,2.12797745861987
3.778,2.71246916207362
0,2.56065285119646
4.774,2.78269094573331
3.651,2.71128821208847
2.721,1.93196454430709
4.67,1.74490618840243
0,1.80324712995118
2.624,2.86186647948741
3.975,3.02864964548191
4.342,2.93816355226615
0,1.91177662026987
2.738,2.46830994791346
2.816,2.32139161804005
1.772,2.71620664824129
4.169,2.77112753516805
0,2.260527763003
1.8,2.41063549563329
4.968,2.08371776356795
3.101,2.38450263163374
4.516,1.993140083099
1.65,2.55853122109339
2.824,2.78380290934708
3.736,2.69436840193508
2.726,2.2045233214608
3.165,2.51075149964006
3.926,2.59002769669302
4.35,2.80557580362599
0,2.22773471756729
2.119,1.9460708198658
0,1.57839457917364
4.395,2.55047257816138
2.392,2.74851052569817
2.276,2.26103644366346
2.062,2.15510538713217
2.724,2.59666925369381
4.626,1.83018592462147
4.079,2.36582030624256
3.087,2.82358280483165
0,2.71724380273783
1.182,2.07976167877119
3.101,2.76143718827281
3.825,2.24596878467198
0,2.2589584585319
0,1.79252927893551
2.607,2.19075094243501
3.755,1.88061179203398
0,1.97476522163335
4.849,1.99196175056502
4.118,2.31344945272851
0,2.26551012353936
3.486,3.0509553790064
2.354,2.01668245656821
2.048,2.18202706923036
0,2.18322998147189
3.158,2.59707545356206
3.512,2.24517119573513
3.552,2.08365491217806
3.597,2.31166426591314
1.88,2.58860887258776
3.601,2.24167097106945
0,2.30163001650433
0,2.27773959835374
0,2.34272907770812
2.064,2.35610425585835
0,2.26320179401843
2.883,2.30109542781931
0,2.16813197611648
3.991,2.45678784250187
0,1.66147208880491
0,1.11368353318519
4.496,2.83619228473278
2.474,2.89108414348723
0,2.67968408913705
3.061,2.60526889141422
2.498,2.72110874682928
2.806,2.73290174578326
4.295,2.82303214493142
3.789,2.41053274954631
0,2.65752273069494
0,2.66147086690537
4.868,2.55749084019523
2.703,2.84346887955373
2.819,2.38595501667762
2.456,2.69545795187584
3.471,2.84917297613267
4.728,2.32987686080562
3.012,2.29932535975492
3.376,1.81753500168249
4.695,2.76590036395671
2.252,2.16100128648875
0,2.34452166506119
2,2.37847528195882
3.766,2.75141588813565
4.788,2.83985807549177
4.489,2.68244145075743
0,2.10994371377048
3.152,3.01078964727187
0,2.34483313776084
2.153,2.82775648609552
3.382,2.86916178321737
3.256,2.59811994989797
4.507,3.02336725129387
2.158,1.40953485055026
0,1.30814425408518
4.645,2.80203171679388
3.193,2.59497465914829
1.71,2.33203881561987
4.355,2.63229842593025
3.334,2.80629921830907
0.975,2.59981835470886
3.918,2.75794385557949
4.064,2.61650118370754
2.468,2.24185312833085
2.509,2.81760442512861
3.371,2.31363170140687
3.097,2.58742435731235
0,2.30002006603538
1.829,2.34640141699184
2.985,1.30355899989129
4.229,2.62057358767048
4.168,1.876451880122
0,0.581546783715132
1.868,2.00485548164021
3.125,1.70552654865403
0,2.03617612396513
0,2.29565463266297
2.194,2.16775311266112
3.665,2.96921595670599
2.749,1.11453519094791
4.171,2.8846370789611
4.728,2.10949756878823
0,2.69180246274461
3.725,2.10100606042134
3.74,1.61526150224929
0,2.24424599070587
3.966,2.23641814597001
4.252,2.23667856052409
4.706,2.16805224496953
2.684,2.68933722262806
3.075,2.10442568876444
1.867,2.07996857651129
4.896,2.68010688453761
4.664,2.26172818339071
4.064,2.37794879642231
4.32,2.34432934228496
2.231,2.16330462281487
0,2.33674365370327
0,2.22861326952695
0,1.57713215080141
0,0.749415715783946
4.029,2.06752049009903
0,1.96367002443096
3.642,2.25999893870041
1.594,2.74753449707148
3.896,2.69133642698309
2.795,2.66480896938858
4.325,2.31221242298763
1.985,2.36427725921842
0,2.7478880598783
3.859,2.30839322627255
1.843,2.7423906848952
2.4,2.25774960418496
0,1.85657022520493
3.715,2.82575366263315
2.765,2.36901655741465
3.653,2.80213937981309
1.979,1.52718958149287
0,1.79725415619739
0,2.35739211249235
4.47,2.5588805448666
0,2.27377242773061
0,1.50002943253846
3.373,2.67082749913813
2.084,2.16443419839776
2.002,2.22219024102039
0,2.35449499790436
4.125,2.81729689776582
4.037,2.09847334328934
0,2.44842669961283
4.824,1.99150281327936
3.698,2.26850530641902
3.503,2.2464452253196
4.821,2.14269344651372
4.159,2.68027802708777
4.695,2.22492884562964
3.824,2.0849123443678
4.782,2.66212619882346
0,2.23413922000693
2.977,3.01738112940622
2.311,1.96582437270546
3.516,2.73249206159095
4.54,2.0947535075462
3.517,2.48846418286396
2.388,2.59060275689477
4.749,2.51286285819312
3.478,2.43903463936387
4.303,2.70164242670764
3.403,2.10798438036919
2.036,2.98895836625436
3.657,2.79553206205971
2.205,2.58590933728611
3.084,2.62271266426003
0,2.16555218473584
4.713,2.22915420521101
4.786,2.69309858777761
4.419,2.71131127083506
0,2.42987868711705
3.598,2.61555981689664
2.241,2.36632457400267
4.937,2.86629464428213
0,1.53148532600542
0,2.82270945462098
0,2.44091750935288
4.467,2.05401734293524
4.161,1.93113657881374
4.747,2.21290735093114
0,2.64750251317175
3.252,2.63534488474149
0,2.1089829492121
0,2.13888547714011
4.511,2.76985212080174
2.782,2.288945540392
0,2.3747953751563
4.772,2.21568502713264
3.937,2.5783154827566
2.038,2.12427647121227
2.601,2.88068774916839
4.584,2.67498998630301
1.543,2.36092820113188
3.806,2.69096608456632
3.529,2.67276724726528
4.866,2.73823771828562
2.523,2.27356172404872
1.177,2.62513187652904
0,2.5959091466739
0,2.4163219432263
2.646,2.24879458853754
3.876,2.20275191989028
4.879,2.00672475007774
3.739,2.12385943075608
0,2.53391727484361
4.796,2.46174650569926
0,2.29886376424044
2.212,2.79429109421405
0,2.0231416991576
1.615,2.13043928931721
3.286,2.62592840155755
0,1.87122393139682
1.758,2.25469307061555
0,2.14928496300219
1.63,2.17553689451076
0,1.52630650331027
0,2.13812229345583
2.865,2.82163886720402
2.503,2.24666024796945
1.539,2.37559950511675
3.03,2.31942729982122
3.182,2.30298651874957
0,2.89289804222815
4.361,2.06471556154371
2.971,2.77007804568327
3.691,3.05511966560746
3.43,2.23678739247818
0,2.23245358163318
0,2.77634587785067
1.836,2.05806990211282
4.344,2.78668455242748
3.773,2.25897955179769
1.81,3.35547450787286
0,2.22191469116617
3.442,2.82496304375538
0,2.14205827725856
3.544,2.28080860816114
0,2.28313625324997
4.455,2.22837398980689
1.836,2.56939323639823
4.555,2.79455298807081
3.856,2.38450570862258
4.159,1.80919670550113
4.729,2.93927023470726
2.621,2.57382993831026
3.992,2.05986513205004
2.307,2.01658759950899
2.49,2.79374916409804
0,2.02223552476723
3.089,2.5882004982998
2.232,2.51688929001203
3.092,2.46554992861595
3.133,2.68938234573672
0,2.76133470417292
4.873,1.88904002733968
3.074,1.59258002017034
4.687,2.19544312343694
3.238,2.51004012053911
1.737,2.76962019845998
2.052,2.12154597970413
0,1.96664083646649
3.765,2.96499008030948
4.133,2.28494975681453
4.098,2.28718162140173
4.159,2.61995337689051
1.11,2.12937484071823
2.672,1.97780061577034
2.392,2.85955631434901
1.551,2.15423242830512
3.946,2.08621735786576
3.416,2.22364544242898
3.18,1.91623970686543
0,-0.336506231722048
3.801,2.33273530275985
2.421,2.83078644121681
4.679,2.82341355250289
4.148,1.78826286722644
4.348,3.14686303913928
0,3.12186403946841
2.253,1.97799175390653
3.889,2.75144789193884
1.111,2.57413145129509
1.809,2.13325884318816
0,1.47848344117235
1.124,2.11678228068318
2.439,2.62459454603332
2.632,2.59034525882008
3.661,2.35398526561928
3.431,2.25010637905964
4.574,2.18946920790323
4.387,2.29644895035587
2.492,2.27309316759285
3.175,2.19091293381827
3.133,2.30525006780706
1.77,2.64806523853397
1.982,2.07296714615406
3.792,3.07213887215405
4.205,2.81363000736999
2.719,2.27459361992762
4.669,2.73843730250817
4.791,2.44402194640454
3.149,2.7610613840184
0,1.80049224858728
0,2.65316206290673
0,2.22159205216305
