"Actual","Predicted"
4.89,2.66522773075305
4.485,2.33725919931198
0,2.67466280149807
4.78,2.33339840354903
0,2.01466255513052
1.641,2.24647189601654
3.215,2.28770992624767
3.725,2.46410596431132
3.748,2.49530478453313
0,2.03964576302285
4.144,2.97531502307977
0,2.37389630900284
2.842,2.37404532494341
3.039,2.62127930354543
3.428,2.37479230048784
4.327,2.4357247483367
3.271,2.38005401618233
2.503,2.07987249332316
3.705,2.61609673925818
3.375,2.21051832388619
4.869,2.66181072908808
2.143,2.61485684910887
0,0.687075762209219
0,2.58710895174675
0,2.49677354073714
2.623,2.96061535426196
4.042,2.46215849158803
4.491,2.23621362946148
4.01,2.48476482436738
0,2.51759527317196
4.386,2.73423295428572
0,2.41619194376979
3.196,2.65647821586226
3.676,1.86955646189068
0,2.86589349561388
4.315,2.12256970054652
3.945,2.50519512347275
3.102,2.67145144162721
1.938,2.5121975712576
0,2.25066644108783
2.834,1.76801392333396
0,2.42835388673219
4.622,2.88013131534599
4.722,2.08074253044399
4.027,1.55054426852505
2.561,2.72302759489342
2.724,2.01184582105314
4.527,2.36533477639924
3.712,2.60828754330835
0,1.94436457783483
2.941,2.78435961158635
3.411,2.23002481265581
3.24,3.09652307405506
4.297,2.16417041154711
4.513,2.10370631046674
2.401,2.15361532231186
0,2.65649694486039
2.23,2.29919019400744
2.719,2.66960103556441
3.318,2.04220459889263
4.991,2.48969614693775
2.225,2.79766668407687
0,2.405149240673
0,2.62854881130686
4.706,2.43218445071304
4.311,2.58129504207996
2.518,2.34483569396509
3.996,2.57670271406096
4.727,2.38727039964232
3.975,2.61680490684054
0,2.29451930162623
0,0.636945388589371
4.171,2.36712615109668
2.78,2.66742552387029
0,2.43223319730252
2.743,2.67648843971597
0,1.30453726511085
4.877,2.41739771610487
3.612,2.97626575701611
4.54,2.11378308007687
0,2.19415843249739
0,2.4130480528129
0,2.54797745010938
4.431,2.52089173224109
0,2.78826390274601
2.749,2.22139670671375
3.615,2.55148213519992
2.821,2.54007430145287
0,2.66556050078014
1.77,2.24489660583452
3.726,3.08428332238098
4.345,2.58496822360056
