"Actual","Predicted"
2.61,2.63745468824527
2.954,1.5267323106157
0,1.38071552297441
1.678,2.37880787959666
2.63,2.62275616793008
0,2.10477307267654
2.668,2.33102481765696
4.719,2.74076235039587
4.307,2.37359389845165
2.987,2.46364846222739
0,2.42726878355639
4.237,1.99850740083272
3.786,2.40669889895494
0,2.40502488564141
3.117,2.43347210742823
3.263,3.2285710227948
4.693,2.62065889028748
0,2.48747079430992
2.911,2.41665522641137
0,2.47527373599987
4.024,2.30809749851729
1.995,2.61453879922507
0,2.20873828530244
4.387,2.64428360012912
2.106,1.96131939834417
3.529,2.2155077010339
4.349,2.65865439719052
2.881,3.11095867880582
2.548,2.83733719941416
1.972,2.41067819456645
3.343,2.48993156229373
0,2.49747052416509
0,2.10589369034193
2.705,2.52652411184708
0,1.8677685850384
2.02,2.4277891674537
2.699,2.4384117138625
0,2.65565485149578
3.934,2.50862370704506
2.719,2.62452020111493
0,2.34063276530058
0,1.97215915055383
2.44,2.43365950981534
4.918,2.64883582193343
2.704,2.2501420422129
1.275,1.77511973097579
3.181,2.4353700906881
4.167,2.50103283203524
0,2.51713125197471
2.763,1.69131090556515
1.934,2.13885567493329
3.778,2.16314466952702
3.694,2.42667386849145
2.775,3.07570390782077
2.755,2.54239110860563
3.089,2.52081633573589
1.319,2.10992724510014
3.427,2.76258073342023
3.825,2.50101311624935
2.679,2.99657374494634
0,2.33391958805041
0,1.02479158832189
1.578,2.31232110769453
2.674,2.59081290952824
4.749,2.76090301165057
2.776,2.0456870036905
1.706,2.29239880112416
2.322,2.44435682934731
4.302,2.56305952187464
0,2.33320791632893
4.194,2.53664766091785
3.367,1.50120749793764
0,2.09652324068791
3.427,2.51017302173267
3.398,3.0708442187409
3.309,2.47986866537684
2.503,2.45506700986045
4.698,2.40902632894649
0,1.43440452087918
1.828,2.3850751557931
4.234,2.45215756998684
0,2.50788049881894
2.516,1.05486336666265
2.975,2.41860875307901
0,1.75211685758916
0,1.80342341763917
3.241,2.67858045883816
2.909,2.04074392894351
2.527,2.55068015516816
3.889,2.80621277970558
2.735,1.89578404907507
0,2.75656752317541
0,2.35793654505432
3.193,2.42476887159575
4.4,2.85816911086814
0,2.59497867596104
1.665,2.76165622937782
0,2.59690001329616
2.017,2.40469427522622
2.794,4.22956082559505
4.18,2.09381184104113
0,0.997737595038545
2.376,2.7580344131855
3.887,2.69008043625564
4.251,2.97020608457779
0,2.20991244039723
3.797,2.07600191497331
0,2.55987488641403
4.838,2.59897382499844
4.404,2.68654833131845
0,1.79433917974387
3.104,2.51426185519502
1.722,2.29996396293429
4.458,2.56869561215555
0,2.15599772264557
3.65,2.26564106898905
4.75,2.64734288605381
0,1.6743774740953
0,2.19101298729896
2.226,2.44271251454387
0,1.82431083178014
3.584,2.66342510185757
0,2.60795589913067
4.942,2.52974077418954
0,1.57585956224425
3.402,2.943663629194
3.605,2.73622762744451
3.606,2.90618061074745
4.194,2.29975689090357
2.016,2.43175189359145
2.845,2.15375277257263
4.747,2.48479792221964
2.85,2.08505297322051
0,2.58140151343474
3.239,2.08702912762549
3.421,2.60713806594527
3.044,2.52948183921185
2.206,2.39843319766024
2.608,2.00400759625888
0,2.55408011811435
4.576,2.48692487282202
4.35,2.57425491186145
4.967,2.64526926572999
3.657,2.66789776906542
0,0.365696550662109
2.666,2.56090386998959
3.389,4.81106562828761
1.578,2.26751066530367
2.02,2.42495758586186
4.045,2.36613212421716
3.85,2.26741506394558
4.034,2.17673637063815
0,2.2361386275369
3.063,2.57477918577346
0,2.47122187156992
0,2.65144796534906
3.844,2.80601137003816
4.967,2.27174970154805
3.291,2.53645420949604
2.492,2.44774157357169
0,2.5497806313093
2.382,2.49484909569163
3.134,2.31083276968107
0,2.43882949778809
4.176,2.49149606212871
3.306,2.29672488412423
1.773,2.17240270299342
0,1.81167444586901
0,2.46526867958978
0,2.74683517065811
4.729,1.95956657848984
1.258,2.35599690296673
4.23,2.56144398739395
1.62,2.37155095172314
0,2.01065163623322
4.04,2.93673952490563
0,1.87819136633062
4.144,2.75705085637991
4.654,1.99507204053933
0,1.61696042472398
2.75,2.49638351589477
3.87,2.6672235429712
1.679,2.15516221177042
0,2.54498845694695
0,2.44458391630268
3.749,2.74204524742802
0,2.0768301823689
0,1.9577300719075
3.566,2.35250734298809
4.031,2.13075937367177
4.839,2.74424893362395
2.988,2.56997989930038
4.456,1.59230653889277
3.224,2.60666545392671
2.201,2.18972122421622
3.5,1.78181889640749
3.411,2.52175248509695
3.535,2.37852465604087
3.473,3.00379642861215
0,2.47237673262155
0,1.49500493361569
0,2.13382848374008
1.953,2.40752802395847
2.024,2.26595464852249
0,1.73357713461673
3.584,2.28486509411716
3.906,2.64640751432224
