"Actual","Predicted"
4.159,2.40691095972997
3.344,2.47537848777333
2.75,2.55813094249865
2.558,2.43309401383701
0,2.46377167202579
1.715,2.37695096151274
2.843,2.51948115714399
3.121,2.46864668300222
4.86,2.36224180164328
0,1.23376224302374
2.355,2.84762093742478
1.049,2.48037883953606
1.315,1.86282652456575
4.857,2.66713318716788
2.743,2.73415537472281
4.757,2.45404758448416
2.963,2.68691262158288
2.895,2.32086073426643
0,1.81775581975635
3.731,2.56213157316174
0,2.01610866485871
0,2.6013916313892
3.887,3.0322501175111
0,2.2815325034172
4.266,2.38776739968657
0,2.22601053338744
3.729,2.5331211952724
4.507,2.65682271964622
4.444,2.3770935593054
0,2.34141966826141
3.526,2.1347496281222
0,2.1204858802889
0,2.94179444321251
3.168,2.40581417548668
3.771,2.58165872466711
3.25,2.84025888822507
0,1.17301458284485
2.478,2.58278722701229
4.179,2.37668371942226
4.51,2.22877987765819
4.353,2.82263275398575
3.425,3.46390123704229
0,2.3507613676654
2.693,2.4062952394522
0,1.7088421687167
0,2.57212736092501
2.609,2.17762546703452
2.753,2.42055403434443
1.294,1.72327596708223
0,2.50789829268988
3.53,2.49020934960293
4.234,2.76916304214908
2.522,2.65602572844862
3.254,2.48551224038497
0,1.12068940153833
0,2.42358389628962
1.842,2.33329038711707
0,1.86570449930955
2.676,3.07508229504467
2.078,2.66891249781086
3.951,2.40843476394155
3.488,2.82886897738272
4.408,2.20854258077143
0,1.79039741732501
3.724,2.46624005944986
4.92,1.79638853936465
0,1.79876368160396
3.027,2.64867576767208
2.73,2.53959818680389
2.893,2.11525293410714
1.284,2.21881285650198
0,2.51205436941402
0,2.60364992793186
4.387,2.49590821452528
4.003,2.47491757858402
0.815,2.22453532260994
3.931,1.94870975484261
2.978,2.50672680260684
0,2.02679145339616
3.444,2.20788943374211
0.601,3.0871966965552
4.766,1.88863857489261
0,2.49404008118898
2.668,2.47205911126883
0,2.18741720996886
4.361,2.7279775322464
3.292,2.2913571782253
2.92,2.27517995250353
2.613,2.64344645641819
0,1.81608436039764
