"Actual","Predicted"
4.814,2.774133840291
4.843,2.45590094022085
1.743,2.26385327488137
3.843,2.50856360480142
3.365,2.47602053459454
3.816,2.51658278805084
1.696,2.39242472702503
0,2.38462172317956
2.961,2.33356200806778
2,2.1551274560214
1.908,2.32963238250811
2.598,2.67619292563799
4.404,2.67809180114561
0.852,2.34986659632993
2.996,2.68505241247007
0,2.62354369541133
0,1.66521546339103
3.157,2.7344826734396
4.76,2.28774619518223
1.741,2.25253518601934
0,1.86043033890641
3.348,2.42177700930082
0,1.80947958057292
2.727,2.66817973292822
3.88,2.67333494532326
3.865,2.35898658264629
2.793,2.49430039629366
1.464,2.41642049864747
3.042,3.1767083078183
4.388,2.38336038617385
0,2.311846489977
3.432,2.30148146536416
2.2,2.43915946477759
1.77,2.51229673800769
3.972,2.43905805444123
3.121,2.95014247633193
2.664,3.06079283249241
3.539,2.55134333365899
3.166,2.56370908844005
4.89,2.30390657442225
2.401,2.37853825289752
0,2.19398970550068
1.495,2.40411455953548
0,1.92677010395998
3.519,2.15032501944628
1.146,2.59392372343715
2.804,2.4438427885569
2.518,3.09308461209988
0,2.8300301025109
3.248,2.0988121839317
4.973,2.14392075451073
4.73,2.44093418971428
0,2.20556303888119
4.877,2.61701856503609
0,1.63953027346255
0,2.46316200475409
2.832,2.35186169184741
1.99,2.63404718916976
2.84,2.35798197514927
3.871,2.48899360285108
1.707,2.59549410698932
4.628,3.27460670188415
4.724,2.25869850186686
3.966,2.57061947891195
4.532,2.4652058968812
3.55,2.95119687088922
3.06,2.22343152529978
4.722,2.37364751387107
1.575,2.39165883864841
4.124,2.80421716659734
1.289,2.00283600549559
1.802,2.38465869953765
4.418,2.35370327136374
0,2.54609915604564
0,2.04432644679659
3.907,2.63254546900756
0,2.47257547256853
3.274,2.02174099191947
2.832,2.33435919642474
4.561,2.31776881244408
3.806,2.55437060047113
4.26,2.25754643180623
1.587,2.09660636771772
2.699,2.18913333672678
2.765,2.45445109108081
4.295,2.18106646472264
2.445,2.38884862746924
3.051,3.44267529790856
0,2.23167685495977
1.128,2.12076790749674
2.94,2.16791130285023
2.138,2.28089632619519
2.787,2.45911679482667
2.064,2.13800953261929
2.234,2.29868704084478
0,2.05149500072625
3.114,2.41292883126047
3.347,2.43131690826598
0,2.46845471425226
3.529,2.2923166504141
1.511,2.64694936903001
2.007,2.27143122697013
4.304,2.36765755343989
2.9,2.57480410450702
4.917,2.15422337883396
0,2.51804618014179
3.562,2.01923380859338
1.665,2.30200049317061
0,1.90655490567512
4.852,2.51407280560958
3.486,2.93282928197626
4.867,2.13108759409337
2.378,2.65512682117591
4.576,2.40561825172957
