"Actual","Predicted"
0,2.39665998187833
4.704,2.67226715883449
4.127,2.46090497881996
2.792,2.23396919165529
0,2.20936533071162
3.936,2.29636629546459
0,2.47390338545174
3.82,2.23984545260846
4.829,2.49796129577945
4.992,2.28228816032316
2.036,2.73051253926636
3.325,2.46057894573915
4.429,2.61289803344091
2.644,2.56596656402515
4.794,2.51486541042583
0,2.37317958112815
4.232,2.25241655022342
3.442,2.22384594546363
3.37,1.99258435800507
0,2.3178211807851
0,2.2719399629226
3.221,2.4861439429331
2.724,2.76888172353331
2.646,2.28798614606321
1.849,2.5133838116356
2.05,2.27583806414908
2.419,2.0835845948366
0,2.48787519110916
1.414,2.19958041677641
0,2.20886848082528
2.72,2.41222152477837
0,2.86138670223706
1.027,2.60210813198694
4.808,2.38218730582173
0,2.01936581284368
1.398,2.30827566547005
4.404,2.54538735977957
0,2.29904045007673
2.356,2.09589581196621
4.472,2.36063137020584
0,2.4740524759522
3.315,2.58469578587832
3.809,2.43575769024265
2.24,2.25615937713617
2.595,2.26261167859138
3.29,2.84511364547734
4.536,2.17701098687769
4.167,1.93822875834516
2.001,1.70196459986462
4.49,2.14796090656256
1.032,2.31098580232482
2.354,2.78470588614348
4.194,2.11049942891369
4.269,2.43002250253506
0,2.37088502800484
0,2.45414923261678
3.566,2.44687164033206
0,2.62598845948536
0,2.38551065095794
4.741,2.30491596645585
2.423,2.53169877794787
0,2.38775511236459
0,2.45228399195543
2.011,2.33654992484739
4.636,2.22921729574752
2.787,2.42713549058767
1.517,2.81738073016495
2.527,2.45713928562315
0,2.19347114971374
4.436,2.653009815457
2.13,2.24617482463
1.787,2.13485111012622
4.481,2.36219028399376
1.593,2.20028137100033
0,2.03525589666935
0,2.51619236075516
4.55,2.26518489144266
3.086,0.981761969968999
1.274,2.14831540542935
3.884,2.06999033310791
4.429,2.43370581928483
4.079,2.48705754018457
4.932,2.19564407823749
4.438,2.68335170055598
4.389,2.90968153820858
4.125,1.80107800367727
0,2.11424875777952
0,2.87181396125459
2.689,0.935359345769326
3.408,2.34901316444593
4.169,1.91517331650204
2.908,2.32011167257791
3.886,2.4324195388961
3.006,2.11519874567744
4.123,2.26575060389931
2.042,2.40713262253222
0,2.46748703781066
3.512,2.46084556194255
2.395,2.6925103456704
3.476,2.76171353415406
1.639,2.42767139683645
0.794,2.25523784163583
2.59,2.88771740940235
4.127,2.38808578114699
0,2.13368396539465
0,2.01404521681343
4.746,2.62181383415658
3.953,2.21305253348851
2.214,2.75083557608754
1.622,2.41955928197186
2.894,1.22154825175361
1.609,2.37535832618993
0,2.54112257715535
0,2.18879963969143
3.497,2.42158095603153
0,2.10891291700835
4.875,2.12385735083735
1.681,2.36529728615278
3.555,2.13981810551535
2.612,2.63815343190323
3.911,2.51334305094115
3.812,2.33647356900409
0,2.71043713978572
2.65,2.46761190971385
0,2.62674606567631
3.317,2.68314630200665
3.976,1.89530654081566
2.465,2.9929514168205
1.245,2.66469270316117
4.106,2.35039287191977
3.353,2.20295540320925
4.808,2.48943980312921
3.444,2.90238194065976
2.957,2.33741338057715
0,1.9261316401166
3.577,2.4388549435153
2.724,2.50917452074676
3.877,2.52925418414694
2.138,2.48750156339901
2.221,2.4855597069031
2.709,2.56725754149182
0,2.14511428713684
4.713,2.53648071780316
3.665,2.82095784333421
3.878,2.57045394922612
0,1.62188085172273
2.441,2.26870162754297
3.376,1.18522482611484
4.412,2.63896718595948
4.239,2.44583448059206
0,2.40864180337943
3.561,2.64597862670346
4.039,2.44414169809055
1.299,2.17603512354601
4.996,2.50347915907204
2.811,2.31412047393791
1.944,2.12965259246388
3.8,2.45763742773883
2.194,2.41965475914081
0,2.8366912644703
1.562,2.71017163672611
4.845,2.77164257036387
3.216,2.40253230217846
1.54,2.38880048667831
0,2.52788650030904
4.047,2.34521398363628
1.653,2.30392400862861
