"Actual","Predicted"
3.69,2.61217498059527
3.799,3.03149066454154
2.168,2.26805987478496
4.818,2.47559791256179
0,2.16224646518051
3.817,3.0269902541953
1.608,2.36854678662281
0,1.80833043664885
0,2.43596100055258
2.797,2.36520688943701
0,2.76474004600394
0,2.60096992370906
0,2.35355436089681
2.776,2.55950511371314
3.55,2.48908992210751
3.709,2.16092718447982
3.775,2.68760508485925
3.825,2.01038390831386
2.985,1.15000970511464
0,2.42109772722615
3.749,2.18585280388764
0,1.67316943747157
4.518,2.47215747930531
4.115,2.39168933236131
4.774,2.77153084423237
2.2,2.60281211449028
3.36,2.24840628853112
4.085,2.36978809915054
0,2.0026953957417
3.403,2.31264731926823
0,2.30972778967007
2.514,2.74405556791333
3.088,2.45149098724293
4.335,2.34747127161076
4.195,2.10483983176213
3.12,2.42977117830518
0,1.59102501894663
0,2.15186466417042
2.792,2.77518334532038
3.579,2.53322587718442
3.842,2.47477869923002
4.375,2.55931600963646
4.526,2.31228418950684
0,2.43562095704162
2.869,2.34588358478162
3.641,2.54804923610027
3.363,1.91381549135546
4.156,2.04168739883549
4.575,2.6260735894213
0,2.25032228275133
0,2.86688939729487
0,1.51824407997448
3.474,2.49173591027299
0,1.93190581176347
2.201,2.29325933891902
2.722,2.4440198386664
2.201,2.38484508356108
0,1.65113342010107
2.703,3.02608456490528
2.619,2.2807968880575
2.902,1.67068711669388
3.474,1.89338945401657
0,2.85579269331146
2.477,3.09659253541996
0,2.56161368610308
3.644,2.67992488662452
0,2.06340928458376
3.877,2.55271051380302
0,2.55781974040911
3.425,2.65062175679862
2.468,2.56071348613804
0,2.21617197911437
0,2.01331563718564
2.983,2.91403081454576
4.344,2.75665746423551
4.746,2.12049298883063
3.648,2.56362001582442
3.425,2.47038673798887
1.742,2.64327696490729
0,1.34480194227106
3.171,2.3821984026255
0,2.33458472371285
0,2.73712544990854
4.387,2.55034825838139
2.858,2.37675818162221
3.163,2.82504302975372
4.009,2.63192637519383
0,1.26145355174791
0,2.33342312107359
3.856,2.54629561203594
3.315,2.90372593327806
2.524,2.58223825730009
4.597,2.30201375348771
2.437,2.83067164378417
0,2.21056310425966
1.538,2.38505846655463
4.572,2.21121651706618
2.711,0.540428739564725
1.608,2.38492730142529
2.228,2.55525127930307
0,2.28824846286722
0,2.10740803542763
4.205,2.76687139520648
3.63,1.73432596706863
2.696,2.30016125708938
3.949,2.33971294961216
3.932,3.13077705615982
4.501,2.54529609327617
0,1.63762493477397
3.48,2.28412296236364
0,2.28631260035438
4.852,2.06815220148832
1.759,2.21804316749464
0,1.98790812823811
2.879,2.39813505769727
2.394,2.77335506981338
4.711,3.15146602925947
0,2.48934326936014
0,0.917616836553187
3.062,1.89443822664204
1.437,2.30666245223883
0,0.629510842185776
0,2.13499883130556
1.774,2.35408499400349
2.246,1.37163166047744
0,1.62111707561581
4.408,2.61721842519447
2.29,2.49204845723715
0,2.27825269789174
3.843,2.52144281476222
4.189,2.46927857008882
2.011,2.40681381235536
3.62,2.55300363889666
0,2.33642105041269
3.136,3.42680872470558
4.946,2.51632123369731
0,2.4979481043442
2.957,2.42923146155783
0,2.79651119099854
2.127,2.18793778109732
2.201,2.36746783794259
