"Actual","Predicted"
4.908,2.52214428459656
4.719,2.45650359056838
3.794,2.78648356021993
0,2.57528212415802
3.85,2.70285500449969
0,2.49704402244231
1.598,1.97850866770661
2.086,2.33481116748147
1.929,2.27403102285071
1.515,2.6904386392759
4.072,2.46098443658223
2.061,2.71048244367852
0,1.58633894585613
2.451,2.37663739052034
3.015,2.5241012775899
0,1.61595556310833
4.913,2.43077476293726
4.187,2.50895147847798
0,2.76380801963893
4.824,2.78092722579552
2.676,2.32065478221855
3.647,2.39134103553946
2.993,2.36997262143959
0,2.60797343709226
2.002,2.35043090612828
0,2.26610887780281
2.713,2.33684241258355
2.057,2.62088140987843
3.735,2.50126154899651
0,2.53157528702052
3.38,2.45156012008509
2.8,2.70446134981403
3.166,2.49108216298503
0,2.40332872448891
2.724,2.47178644375072
2.789,1.55456392751565
0,2.54930892861565
0,0.530278188836571
0,2.41683554918664
4.876,2.51579535117591
3.25,2.12913770106884
2.517,2.35992568715475
4.476,2.04493313409884
0,2.24737502501891
2.349,2.40499004461984
4.37,2.11463373469202
3.474,2.49243359424644
3.216,2.15411878691048
3.296,2.55825196961965
0,2.33245071768307
4.615,2.45417375635209
2.886,2.21335154389134
4.589,2.40694597250172
2.555,2.67757818742388
1.069,2.4903263901677
0,1.88780018024614
2.481,1.44534453438065
0,1.50574843538552
0,2.35209959936346
4.24,2.50238063657209
0,2.75948501367572
0.982,2.29739227701178
2.568,2.87030836896176
0,1.95287174355819
0,2.40973934856779
1.561,2.44358723949242
0,2.16621552535539
3.076,2.59247405388801
0,2.33588948066547
2.028,2.37229871884984
4.383,2.07573947946396
4.298,2.20745799806769
4.436,1.92500056184193
0,-0.847116293723699
4.017,2.81530364502935
3.359,2.54414376365949
3.976,2.16905558208383
4.213,2.43162154789745
2.785,2.56493194443593
1.289,2.10733253935247
2.349,2.53228507957113
2.189,2.46256085705608
0,2.47733086520793
4.077,2.2826709298555
2.607,2.86926590322347
4.633,2.27795341213607
2.445,2.6190226120907
2.334,2.4883538861728
4.368,2.62113073332852
0,1.9014729890401
4.051,1.95552531676175
4.937,2.67338381518907
3.28,2.8576914926861
0,1.54377747128916
4.797,2.22141953923952
2.066,2.66811981722716
2.11,2.42208441593733
3.734,2.40048283409188
0,2.31375568132753
0,1.08804697191359
2.828,2.21399335481405
0,2.24160550400534
0,1.89731659476144
0,2.23727546022237
3.075,1.80166408274272
4.29,2.6179995484961
3.872,2.45666580989342
3.422,2.47812494852253
3.686,2.39523664227218
0,2.27463098865993
3.318,1.56141480215247
3.727,2.56929241410919
1.968,2.52972946735334
0,2.31877928847263
3.293,2.26675847986798
4.515,2.45003656102689
0,2.37474857612225
3.242,2.97578100796364
1.423,2.39476888610458
0,1.96967649861988
2.615,2.44012445108841
3.662,1.85767856880966
3.039,2.29702453542091
0,1.8830062782498
4.629,2.34140666037725
0,2.28662288171885
2.305,2.80993766369038
0,2.47061939046607
4.584,2.47045422604384
2.84,2.59800767471233
0,2.43043180315522
0,1.68941679438875
3.728,2.46631363556561
0,2.20407036856762
0,2.40385068686867
4.151,2.45440479424082
3.817,2.44427561798753
2.674,2.75345536122598
0,2.54181942758197
2.687,2.5979645345153
4.123,2.05274186454181
0,2.46199034142403
3.161,2.61472612937237
0,3.06619652711365
0,2.46599612902217
0,2.44131854596028
2.906,2.62871074863384
4.431,2.64706262620199
0,2.29553210361467
4.528,2.44127304578799
3.056,2.17681397025403
3.331,3.24902779463253
3.386,2.494731389892
0,2.58423282826478
0,1.43205369263871
0,0.554446013665919
2.724,2.30631379357882
3.129,2.29624689201453
4.284,2.43618169253108
0,2.59524299139483
0,2.48617866562891
4.752,2.30698523446276
4.895,2.3249694275886
0,1.93362108346237
0,2.0897941675486
4.875,2.24618486259902
2.54,2.55434053543553
0,2.48495999983469
2.429,2.87175012742752
3.62,2.45915646075652
3.459,2.44801328206048
3.984,2.72947296215996
2.622,2.51210968453065
3.519,2.63230685262803
0,2.1306761903014
3.466,2.24284880399663
0,1.24768367054154
2.282,2.31441232922553
2.501,2.5271294508815
2.339,2.3503000226326
0,2.30739358269939
0,2.57606549447127
2.392,2.74842778944507
3.784,2.48751856302556
2.341,2.71163624872932
3.371,2.37518406283495
2.374,2.7341946834044
3.163,2.41929277451032
3.885,2.45216874857165
3.982,2.3713619987609
0,2.27479128373779
2.055,2.51520866917149
2.601,2.29192814239414
0.983,2.48486797287194
0,2.41167642941016
4.512,2.34449409372865
0,1.98407408548226
2.282,2.27845456493835
0,2.38721603228547
1.824,2.50676745199481
0,2.62734578278138
1.442,2.40652861495191
0,1.96336252725053
4.508,3.00852719184424
2.987,2.7407452498817
4.355,2.28697394313611
4.649,2.58862357281736
4.377,2.64206856586368
4.7,2.20972776112588
2.651,2.59437454800313
0,2.25565563584356
4.425,2.6372221527525
1.083,2.27857741505375
3.866,2.52135507028863
3.211,2.43029980159856
3.809,2.47713283106328
0,2.1855961735642
4.215,2.05640498984795
3.208,2.46018174284986
0,2.43420371517484
0,1.62635522800832
3.94,2.41468531357115
1.978,2.72242675371457
4.822,2.46597358181392
4.387,2.64371491048336
0,2.45815649299816
1.655,2.60719304899136
1.94,1.88752842550135
4.239,2.46148909072601
0,1.21920002843743
4.599,2.44816936551569
0,2.34723456334199
2.575,2.85216984394003
1.252,2.2583986051682
1.535,2.47646895161557
3.231,2.4074489965009
3.003,1.64309561403985
2.648,3.06110644833558
3.249,2.27727366068371
0,2.42583889384808
3.79,2.5459753698582
0,2.46709359588118
0,2.85724078531312
0,1.44863421364424
3.306,2.3325390678958
0,2.22506461186648
4.302,2.38299344931781
0,2.19757519421214
0,2.34227637129111
2.248,2.77125642493663
4.195,2.51558661249339
0,2.27115835815034
3.454,2.65174484820003
2.627,2.59640497427895
3.111,2.55823199122243
3.183,2.37187278632041
3.474,2.58763158190283
3.674,2.13850164327678
2.419,2.56487842569375
3.294,2.85931931583128
3.832,2.42343644341196
1.996,2.5671041047937
